대지위치,위도,경도
경상북도 영천시 화북면 오산리 914번지,36.08205832,128.92386672
경상북도 영천시 화북면 오산리 916번지,36.08179264,128.92417261
경상북도 영천시 화북면 오산리 917번지,36.08184293,128.92395316
경상북도 영천시 화북면 오산리 920번지,36.08183846,128.92375479
경상북도 영천시 화북면 오산리 921번지,36.08170088,128.92379285
경상북도 영천시 화북면 오산리 929번지,36.08199535,128.92363562
경상북도 영천시 화북면 오산리 944번지,36.08190139,128.92252883
경상북도 영천시 화북면 오산리 946번지,36.0817188,128.92289581
경상북도 영천시 화북면 오산리 947번지,,
경상북도 영천시 화북면 오산리 1017번지,36.08649158,128.92147912
경상북도 영천시 화북면 오산리 1018번지,36.08715509,128.92222829
경상북도 영천시 화북면 오산리 1018-1번지,36.08704195,128.92204103
경상북도 영천시 화북면 오산리 1019번지,36.08734693,128.92239071
경상북도 영천시 화북면 오산리 1019-1번지,36.08793446,128.92333176
경상북도 영천시 화북면 오산리 1019-3번지,36.08711448,128.92231056
경상북도 영천시 화북면 오산리 1019-6번지,36.08747722,128.92258749
경상북도 영천시 화북면 오산리 1019-12번지,36.08768605,128.92304463
경상북도 영천시 화북면 오산리 1034번지,36.08998339,128.91772808
경상북도 영천시 화북면 오산리 1103번지,36.08903289,128.91501098
경상북도 영천시 화북면 오산리 1106번지,36.08925923,128.91504533
경상북도 영천시 화북면 오산리 1125번지,36.09120762,128.91608101
경상북도 영천시 화북면 오산리 1133-1번지,36.08916874,128.91286957
경상북도 영천시 화북면 오산리 1135-2번지,36.08867016,128.91275246
경상북도 영천시 화북면 오산리 1135-3번지,36.08836869,128.91277946
경상북도 영천시 화북면 오산리 1135-5번지,36.0885195,128.91336205
경상북도 영천시 화북면 오산리 1137번지,36.08923034,128.91359432
경상북도 영천시 화북면 오산리 1139번지,36.08928017,128.91377438
경상북도 영천시 화북면 오산리 1141번지,36.08940564,128.91394084
경상북도 영천시 화북면 오산리 1144번지,36.0894623,128.91434808
경상북도 영천시 화북면 오산리 1147번지,36.08985705,128.91433723
경상북도 영천시 화북면 오산리 1157번지,36.08925447,128.91436791
경상북도 영천시 화북면 오산리 1158번지,36.08916785,128.91421183
경상북도 영천시 화북면 오산리 1165번지,36.08892672,128.9136478
경상북도 영천시 화북면 오산리 1166번지,36.08907364,128.91346474
경상북도 영천시 화북면 오산리 1167번지,36.08769447,128.91223436
경상북도 영천시 화북면 오산리 1171-9번지,36.08426109,128.913067
경상북도 영천시 화북면 오산리 1184번지,36.0887361,128.91372977
경상북도 영천시 화북면 오산리 1192번지,36.08868154,128.91425121
경상북도 영천시 화북면 오산리 1194번지,36.08834984,128.91486152
경상북도 영천시 화북면 오산리 1202-1번지,36.08678228,128.91645492
경상북도 영천시 화북면 오산리 1202-2번지,36.08681715,128.91622941
경상북도 영천시 화북면 오산리 1206번지,36.08621692,128.91651279
경상북도 영천시 화북면 오산리 1207번지,36.08629821,128.91624168
경상북도 영천시 화북면 오산리 1210번지,36.08570687,128.91797452
경상북도 영천시 화북면 오산리 1216번지,36.08530102,128.91664053
경상북도 영천시 화북면 오산리 1227번지,36.08553352,128.91439033
경상북도 영천시 화북면 오산리 1230번지,36.08625516,128.9157786
경상북도 영천시 화북면 오산리 1231-3번지,36.08658982,128.91611654
경상북도 영천시 화북면 오산리 1232-2번지,36.08672673,128.91589962
경상북도 영천시 화북면 오산리 1234-1번지,36.08667865,128.91539635
경상북도 영천시 화북면 오산리 1234-2번지,36.08653487,128.91505005
경상북도 영천시 화북면 오산리 1235번지,36.08682444,128.91570583
경상북도 영천시 화북면 오산리 1236-2번지,36.0867308,128.91482812
경상북도 영천시 화북면 오산리 1238번지,36.08664572,128.91426012
경상북도 영천시 화북면 오산리 1241번지,36.08691783,128.91427193
경상북도 영천시 화북면 오산리 1242-2번지,36.0870595,128.91414637
경상북도 영천시 화북면 오산리 1243-2번지,36.08722678,128.91489366
경상북도 영천시 화북면 오산리 1248번지,36.08780185,128.91492671
경상북도 영천시 화북면 오산리 1251번지,36.08773389,128.91403162
경상북도 영천시 화북면 오산리 1329번지,36.084928,128.91550139
경상북도 영천시 화북면 오산리 1462-1번지,36.07879221,128.9156864
경상북도 영천시 화북면 오산리 1462-2번지,36.07831081,128.917064
경상북도 영천시 화북면 오산리 1513번지,36.07879157,128.91528623
경상북도 영천시 화북면 오산리 1513-2번지,36.07841028,128.91620239
경상북도 영천시 화북면 오산리 1514번지,36.0778846,128.91627555
경상북도 영천시 화북면 오산리 1514-1번지,36.07794096,128.91655463
경상북도 영천시 화북면 오산리 1518번지,,
경상북도 영천시 화북면 오산리 1518-2번지,36.07799972,128.91553986
경상북도 영천시 603-2번지,,
경상북도 영천시 화북면 오동리 37-2번지,36.09058989,128.91202942
경상북도 영천시 화북면 오동리 39번지,,
경상북도 영천시 화북면 오동리 142-2번지,36.09596932,128.91415178
경상북도 영천시 화북면 오동리 187번지,36.09672403,128.91659301
경상북도 영천시 화북면 오동리 278번지,36.09164854,128.91556116
경상북도 영천시 화북면 오동리 282번지,36.09224767,128.91748046
경상북도 영천시 화북면 오동리 295번지,36.09099055,128.9146385
경상북도 영천시 화북면 오동리 296번지,36.09063475,128.91424786
경상북도 영천시 화북면 오동리 297번지,36.09051118,128.91400706
경상북도 영천시 화북면 오동리 299번지,36.0901995,128.91370275
경상북도 영천시 화북면 오동리 300번지,36.09056699,128.91351983
경상북도 영천시 화북면 오동리 323번지,36.09109074,128.91318981
경상북도 영천시 화북면 오동리 359번지,36.09016448,128.91208128
경상북도 영천시 화북면 오동리 363번지,36.08982477,128.91240388
경상북도 영천시 화북면 오동리 365번지,36.08966049,128.91249526
경상북도 영천시 화북면 오동리 366번지,36.0899245,128.91248933
경상북도 영천시 화북면 오동리 367번지,36.09000155,128.91264119
경상북도 영천시 화북면 오동리 368번지,36.08992799,128.91284056
경상북도 영천시 화북면 오동리 369번지,36.08983725,128.91288055
경상북도 영천시 화북면 오동리 370번지,36.08974556,128.9128387
경상북도 영천시 화북면 오동리 373번지,36.08957563,128.91283258
경상북도 영천시 화북면 오동리 376번지,36.08944072,128.91258552
경상북도 영천시 화북면 오동리 377번지,,
경상북도 영천시 화북면 오동리 384번지,,
경상북도 영천시 화북면 오동리 385-6번지,36.08998534,128.91059631
경상북도 영천시 화북면 오동리 387번지,36.08897093,128.91116668
경상북도 영천시 화북면 오동리 389번지,36.08873512,128.91029095
경상북도 영천시 화북면 오동리 389-1번지,36.08856901,128.9103612
경상북도 영천시 화북면 오동리 392번지,36.08900699,128.91023314
경상북도 영천시 화북면 오동리 395번지,36.08928025,128.91011686
경상북도 영천시 화북면 오동리 396번지,36.08918846,128.91030714
경상북도 영천시 화북면 오동리 397번지,,
경상북도 영천시 화북면 오동리 397-1번지,36.08924644,128.91055289
경상북도 영천시 화북면 오동리 398-3번지,36.08905668,128.91064876
경상북도 영천시 화북면 오동리 400번지,36.08962472,128.9108458
경상북도 영천시 화북면 오동리 400-1번지,36.08934428,128.91044113
경상북도 영천시 화북면 오동리 402번지,,
경상북도 영천시 화북면 오동리 406번지,36.08945726,128.91030654
경상북도 영천시 화북면 오동리 407번지,36.08970061,128.910562
경상북도 영천시 화북면 오동리 409번지,36.08966896,128.91025882
경상북도 영천시 화북면 오동리 410번지,36.08948352,128.91004929
경상북도 영천시 화북면 오동리 412-2번지,36.08926551,128.90984851
경상북도 영천시 화북면 오동리 413-1번지,36.08962209,128.90974524
경상북도 영천시 화북면 오동리 414번지,36.08961924,128.90992413
경상북도 영천시 화북면 오동리 424-1번지,36.09024953,128.9097663
경상북도 영천시 화북면 오동리 435번지,,
경상북도 영천시 화북면 오동리 501번지,36.09437893,128.91357207
경상북도 영천시 화북면 오동리 602번지,36.09026236,128.9083728
경상북도 영천시 화북면 오동리 603번지,36.08970866,128.90809541
경상북도 영천시 화북면 오동리 603-2번지,36.08997431,128.90830943
경상북도 영천시 화북면 오동리 603-3번지,36.08928893,128.90816442
경상북도 영천시 화북면 오동리 611번지,36.08853146,128.91021897
경상북도 영천시 화북면 오동리 642번지,,
경상북도 영천시 화북면 오동리 1102번지,,
경상북도 영천시 화북면 오동리 1106번지,,
경상북도 영천시 화북면 오동리 1107번지,,
경상북도 영천시 화북면 오동리 1108번지,,
경상북도 영천시 화북면 오동리 1115번지,,
경상북도 영천시 화북면 오동리 1137번지,,
경상북도 영천시 화북면 오동리 1139번지,,
경상북도 영천시 화북면 오동리 1140번지,,
경상북도 영천시 화북면 오동리 1142번지,,
경상북도 영천시 화북면 오동리 1146번지,,
경상북도 영천시 화북면 오동리 1156번지,,
경상북도 영천시 화북면 오동리 1157번지,,
경상북도 영천시 화북면 오동리 1160번지,,
경상북도 영천시 화북면 오동리 1162번지,,
경상북도 영천시 화북면 오동리 1163번지,,
경상북도 영천시 화북면 오동리 1164번지,,
경상북도 영천시 화북면 오동리 1168번지,,
경상북도 영천시 화북면 오동리 1173번지,,
경상북도 영천시 화북면 오동리 1183번지,,
경상북도 영천시 화북면 오동리 1184번지,,
경상북도 영천시 화북면 오동리 1185번지,,
경상북도 영천시 화북면 오동리 1189번지,,
경상북도 영천시 화북면 오동리 1190번지,,
경상북도 영천시 화북면 오동리 1191번지,,
경상북도 영천시 화북면 오동리 1197번지,,
경상북도 영천시 화북면 오동리 1202번지,,
경상북도 영천시 화북면 오동리 1208번지,,
경상북도 영천시 화북면 오동리 1209번지,,
경상북도 영천시 화북면 오동리 1228번지,,
경상북도 영천시 화북면 오동리 1231-3번지,,
경상북도 영천시 화북면 오동리 1232번지,,
경상북도 영천시 화북면 오동리 1233번지,,
경상북도 영천시 화북면 오동리 1234번지,,
경상북도 영천시 화북면 오동리 1236번지,,
경상북도 영천시 화북면 오동리 1236-2번지,,
경상북도 영천시 화북면 오동리 1237번지,,
경상북도 영천시 화북면 오동리 1238번지,,
경상북도 영천시 화북면 오동리 1239번지,,
경상북도 영천시 화북면 오동리 1240-1번지,,
경상북도 영천시 화북면 오동리 1241번지,,
경상북도 영천시 화북면 오동리 1242번지,,
경상북도 영천시 화북면 오동리 1243번지,,
경상북도 영천시 화북면 오동리 1245번지,,
경상북도 영천시 화남면 금호리 93-2번지,36.06794863,128.90990349
경상북도 영천시 화남면 금호리 116-3번지,,
경상북도 영천시 화남면 금호리 150번지,,
경상북도 영천시 화남면 금호리 151-3번지,36.07013614,128.90717779
경상북도 영천시 화남면 금호리 151-4번지,36.06984185,128.90619243
경상북도 영천시 화남면 금호리 151-5번지,36.0698572,128.9064736
경상북도 영천시 화남면 금호리 151-6번지,36.06997687,128.9067281
경상북도 영천시 화남면 금호리 151-8번지,36.06984585,128.9069154
경상북도 영천시 화남면 금호리 151-9번지,36.07000328,128.90694262
경상북도 영천시 화남면 금호리 151-10번지,36.06996921,128.90716988
경상북도 영천시 화남면 금호리 151-11번지,36.06982944,128.90714219
경상북도 영천시 화남면 금호리 152-1번지,36.07008612,128.90746149
경상북도 영천시 화남면 금호리 152-2번지,36.06994993,128.90744688
경상북도 영천시 화남면 금호리 153번지,36.06970559,128.90735474
경상북도 영천시 화남면 금호리 156번지,36.06944311,128.90733764
