대지위치,사용승인일,지상층수,지하층수,높이(m),구조코드명,기타구조,주용도코드명,비상용승강기수,사용승인일(년도),위도,경도,건물연차점수,지상층수_점수,지하층수_점수,비상용승강기_점수,주용도_점수,구조코드_점수,소화전거리,소방서거리,소화전거리_점수,소방관서거리_점수,total_score
경상북도 영천시 신녕면 완전리 853-14번지,20010810,1,0,0,경량철골구조,경량철골조(조립식),단독주택,0,2001,36.03879695,128.7881382,3,0,0,5,2,2,136.7643306,1019.640539,5,2,19
경상북도 영천시 신녕면 완전리 853-16번지,19980602,1,0,0,벽돌구조,시멘트벽돌조,단독주택,0,1998,36.03891649,128.7878142,3,0,0,5,2,4,162.9295346,988.1229797,5,1,20
경상북도 영천시 신녕면 완전리 853-20번지,1920,1,0,0,일반목구조,목조,단독주택,0,1920,36.03837505,128.7878247,5,0,0,5,2,5,116.9238782,1024.50518,4,2,23
경상북도 영천시 신녕면 완전리 853-21번지,1920,1,0,0,일반목구조,목조,단독주택,0,1920,36.038454,128.7879386,5,0,0,5,2,5,115.5262829,1027.344728,4,2,23
경상북도 영천시 신녕면 완전리 853-22번지,20131203,1,0,4.85,경량철골구조,경량철골구조,단독주택,0,2013,36.03865522,128.7879195,2,0,0,5,2,2,133.7492088,1012.681381,5,2,18
경상북도 영천시 신녕면 완전리 853-23번지,1925,1,0,0,블록구조,"목조, 블록, 시멘트블록",단독주택,0,1925,36.03859012,128.7880377,5,0,0,5,2,4,121.6318116,1025.52977,5,2,23
경상북도 영천시 신녕면 완전리 853-24번지,1920,1,0,0,기타조적구조,"토담, 목조",단독주택,0,1920,36.03853667,128.7881227,5,0,0,5,2,4,112.4023282,1035.205885,4,2,22
경상북도 영천시 신녕면 완전리 853-31번지,19950526,1,0,4,벽돌구조,벽돌조,단독주택,0,1995,36.03829233,128.7883865,3,0,0,5,2,4,76.76325642,1070.39016,3,2,19
경상북도 영천시 신녕면 완전리 853-32번지,19790928,1,0,0,벽돌구조,시멘트벽돌,단독주택,0,1979,36.03840102,128.7882884,5,0,0,5,2,4,91.66102986,1056.133573,4,2,22
경상북도 영천시 신녕면 완전리 853-33번지,19951226,1,0,0,벽돌구조,시멘트벽돌조,단독주택,0,1995,36.03836641,128.7881321,3,0,0,5,2,4,96.70098866,1047.110325,4,2,20
경상북도 영천시 신녕면 완전리 853-34번지,1925,1,0,0,일반목구조,목조,단독주택,0,1925,36.03826018,128.7880227,5,0,0,5,2,5,95.09599763,1046.403681,4,2,23
경상북도 영천시 신녕면 완전리 853-36번지,19200711,1,0,0,블록구조,"목조, 시멘트블록",단독주택,0,1920,36.03816728,128.7880709,5,0,0,5,2,4,85.16855203,1056.157789,3,2,21
경상북도 영천시 신녕면 완전리 853-38번지,19911122,1,0,0,블록구조,블럭조,단독주택,0,1991,36.03811431,128.7881969,4,0,0,5,2,4,72.65059474,1068.715114,3,2,20
경상북도 영천시 신녕면 완전리 853-39번지,1910,1,0,0,일반목구조,목조,단독주택,0,1910,36.03808839,128.7884061,5,0,0,5,2,5,57.18505225,1085.3904,2,2,21
경상북도 영천시 신녕면 완전리 853-40번지,1946,1,0,0,블록구조,시멘트블록,단독주택,0,1946,36.0382081,128.7885421,5,0,0,5,2,4,62.03944694,1087.212754,3,2,21
경상북도 영천시 신녕면 완전리 853-40번지,20170523,1,0,4.25,경량철골구조,경량철골구조,제2종근린생활시설,0,2017,36.0382081,128.7885421,1,0,0,5,6,2,62.03944694,1087.212754,3,2,19
경상북도 영천시 신녕면 완전리 853-45번지,20010509,1,0,0,벽돌구조,시멘트벽돌조,단독주택,0,2001,36.03785904,128.7883836,3,0,0,5,2,4,43.05658664,1099.437907,2,2,18
경상북도 영천시 신녕면 완전리 853-49번지,19841228,2,0,0,기타조적구조,조적조,단독주택,0,1984,36.03941606,128.7884059,5,1,0,5,2,4,153.9398347,1002.868075,5,2,24
경상북도 영천시 신녕면 완전리 853-51번지,20150330,1,0,4.79,경량철골구조,경량철골구조,제1종근린생활시설,0,2015,36.03908717,128.7884051,1,0,0,5,6,2,149.6583859,1021.883045,5,2,21
경상북도 영천시 신녕면 완전리 853-52번지,20141118,10,0,28.75,철근콘크리트구조,철근콘크리트구조,공동주택,0,2014,36.03877679,128.7884202,2,4,0,5,2,0,125.3089532,1041.867037,5,2,20
경상북도 영천시 신녕면 완전리 853-54번지,19961217,2,0,0,벽돌구조,시멘트벽돌조,제1종근린생활시설,0,1996,36.03852443,128.7884421,3,1,0,5,6,4,98.04626632,1059.379824,4,2,25
경상북도 영천시 신녕면 완전리 853-56번지,1900,1,0,0,일반목구조,목조,단독주택,0,1900,36.03834571,128.7885591,5,0,0,5,2,5,75.82400767,1079.459112,3,2,22
경상북도 영천시 신녕면 완전리 853-56번지,19940713,1,0,0,벽돌구조,벽돌조,단독주택,0,1994,36.03834571,128.7885591,4,0,0,5,2,4,75.82400767,1079.459112,3,2,20
경상북도 영천시 신녕면 완전리 853-58번지,19980223,1,0,4.6,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,1998,36.03802593,128.7886004,3,0,0,5,6,0,41.51366494,1103.510087,2,2,18
경상북도 영천시 신녕면 완전리 853-58번지,19980724,1,0,0,벽돌구조,시멘트벽돌조,창고시설,0,1998,36.03802593,128.7886004,3,0,0,5,8,4,41.51366494,1103.510087,2,2,24
경상북도 영천시 신녕면 완전리 853-59번지,19790519,1,0,0,블록구조,시멘트블럭,단독주택,0,1979,36.03781992,128.7886375,5,0,0,5,2,4,21.2546349,1120.087588,1,2,19
경상북도 영천시 신녕면 완전리 853-60번지,19850228,3,0,0,철근콘크리트구조,"R.C, 시멘트벽돌",제2종근린생활시설,0,1985,36.03768545,128.78867,4,2,0,5,6,0,13.40344202,1131.610785,1,2,20
경상북도 영천시 신녕면 완전리 853-64번지,1915,1,0,0,일반목구조,목조,창고시설,0,1915,36.03787261,128.7882713,5,0,0,5,8,5,52.93486721,1090.599015,2,2,27
경상북도 영천시 신녕면 완전리 853-91번지,19950515,1,0,0,벽돌구조,벽돌조,단독주택,0,1995,36.03876921,128.7878535,3,0,0,5,2,4,147.4629593,1000.461194,5,2,21
경상북도 영천시 신녕면 완전리 853-108번지,20230524,1,0,5.6,경량철골구조,경량철골구조,제2종근린생활시설,0,2023,36.03896336,128.7884055,1,0,0,5,6,2,145.6431226,1029.332392,5,2,21
경상북도 영천시 신녕면 완전리 854-6번지,20181214,1,0,7.25,경량철골구조,경량철골구조,창고시설,0,2018,36.03981071,128.7877615,1,0,0,5,8,2,220.3477367,930.699711,5,1,22
경상북도 영천시 신녕면 완전리 862번지,1950,1,0,0,일반목구조,"목조, 시멘트블록",단독주택,0,1950,36.03871882,128.7871231,5,0,0,5,2,5,190.1275959,951.2473832,5,1,23
경상북도 영천시 신녕면 완전리 864번지,1969,1,0,0,블록구조,시멘트블록,단독주택,0,1969,36.03848148,128.7872561,5,0,0,5,2,4,165.3617446,977.0388483,5,1,22
경상북도 영천시 신녕면 완전리 866-3번지,20090120,1,0,5.25,강파이프구조,강파이프구조,창고시설,0,2009,36.0383297,128.7872766,2,0,0,5,8,2,155.4732298,989.1404264,5,1,23
경상북도 영천시 신녕면 완전리 867-3번지,1905,1,0,0,일반목구조,"목조, 시멘트블록",단독주택,0,1905,36.03799911,128.7879097,5,0,0,5,2,5,88.35086458,1056.465389,3,2,22
경상북도 영천시 신녕면 완전리 868-3번지,20090213,1,0,5.65,강파이프구조,강파이프구조,창고시설,0,2009,36.03788244,128.7875033,2,0,0,5,8,2,120.0343783,1036.862148,5,2,24
경상북도 영천시 신녕면 완전리 870-1번지,1925,1,0,0,일반목구조,목조,단독주택,0,1925,36.03781597,128.7880389,5,0,0,5,2,5,71.33081984,1078.368334,3,2,22
경상북도 영천시 신녕면 완전리 870-1번지,1920,1,0,0,일반목구조,목조,단독주택,0,1920,36.03781597,128.7880389,5,0,0,5,2,5,71.33081984,1078.368334,3,2,22
경상북도 영천시 신녕면 완전리 870-3번지,1905,1,0,0,일반목구조,목조,단독주택,0,1905,36.03758975,128.7881871,5,0,0,5,2,5,57.9984197,1104.72869,2,2,21
경상북도 영천시 신녕면 완전리 871번지,19910419,1,0,0,경량철골구조,조립식,제1종근린생활시설,0,1991,36.03719613,128.7888224,4,0,0,5,6,2,55.67754454,1176.611955,2,2,21
경상북도 영천시 신녕면 완전리 875-1번지,20170908,1,0,5,경량철골구조,경량철골조,제2종근린생활시설,0,2017,36.03705388,128.7885846,1,0,0,5,6,2,74.52082323,1170.696342,3,2,19
경상북도 영천시 신녕면 완전리 877-1번지,20130610,1,0,6.65,일반철골구조,일반철골구조,제1종근린생활시설,0,2013,36.03676937,128.7890221,2,0,0,5,6,2,104.7430007,1221.129614,4,2,21
경상북도 영천시 신녕면 완전리 877-1번지,20170501,1,0,3.15,경량철골구조,경량철골구조,창고시설,0,2017,36.03676937,128.7890221,1,0,0,5,8,2,104.7430007,1221.129614,4,2,22
경상북도 영천시 신녕면 완전리 880번지,20160630,1,0,5.1,일반철골구조,일반철골구조,제1종근린생활시설,0,2016,36.03626417,128.789502,1,0,0,5,6,2,169.2052579,1290.672353,5,2,21
경상북도 영천시 신녕면 완전리 881-4번지,19840612,2,0,0,철근콘크리트구조,"철근콘크리트, 시멘트벽돌조",위험물저장및처리시설,0,1984,36.03725574,128.7891274,5,1,0,5,8,0,56.36855951,1193.568398,2,2,23
경상북도 영천시 신녕면 완전리 885-2번지,20040302,1,0,0,벽돌구조,조적(벽돌)구조,단독주택,0,2004,36.03632429,128.7884687,3,0,0,5,2,4,155.8262245,1218.282271,5,2,21
경상북도 영천시 신녕면 완전리 891-1번지,20000821,1,0,0,경량철골구조,경량철골조(파이프조),창고시설,0,2000,36.03568834,128.7889612,3,0,0,5,8,2,223.7038111,1299.570372,5,2,25
경상북도 영천시 신녕면 완전리 891-1번지,20000518,1,0,6,일반철골구조,철골조,동물및식물관련시설,0,2000,36.03568834,128.7889612,3,0,0,5,3,2,223.7038111,1299.570372,5,2,20
경상북도 영천시 신녕면 완전리 903번지,1945,1,0,0,일반목구조,목조,단독주택,0,1945,36.0380101,128.78713,5,0,0,5,2,5,155.7597732,1002.279442,5,2,24
경상북도 영천시 신녕면 완전리 903-1번지,19790928,1,0,0,블록구조,시멘블럭,단독주택,0,1979,36.037545,128.7874172,5,0,0,5,2,4,127.1125089,1056.167323,5,2,23
경상북도 영천시 신녕면 완전리 903-2번지,1920,1,0,0,일반목구조,목조,단독주택,0,1920,36.03788858,128.7871698,5,0,0,5,2,5,149.7573598,1013.966079,5,2,24
경상북도 영천시 신녕면 완전리 903-3번지,20090713,1,0,6,철근콘크리트구조,철근콘크리트구조,단독주택,0,2009,36.0377235,128.7872427,2,0,0,5,2,0,141.7145365,1031.17024,5,2,16
경상북도 영천시 신녕면 완전리 903-5번지,1936,1,0,0,일반목구조,목조,단독주택,0,1936,36.03753822,128.7870623,5,0,0,5,2,5,158.8838006,1033.507051,5,2,24
경상북도 영천시 신녕면 완전리 903-7번지,20051020,1,0,0,경량철골구조,경량철골조,단독주택,0,2005,36.03747688,128.7871936,2,0,0,5,2,2,148.1291009,1046.740078,5,2,18
경상북도 영천시 신녕면 완전리 903-8번지,20160316,1,0,5,경량철골구조,경량철골구조,단독주택,0,2016,36.03735828,128.7871159,1,0,0,5,2,2,157.6417675,1050.941211,5,2,17
경상북도 영천시 신녕면 완전리 903-9번지,19930413,1,0,0,블록구조,"블럭조, 파이프조",창고시설,0,1993,36.03727828,128.7874355,4,0,0,5,8,4,132.7685255,1077.726291,5,2,28
경상북도 영천시 신녕면 완전리 914-2번지,19970905,1,0,0,벽돌구조,"시멘트벽돌조, 철근콘크리트조",단독주택,0,1997,36.03373578,128.7893888,3,0,0,5,2,4,443.4254376,1486.299853,5,2,21
경상북도 영천시 신녕면 완전리 914-8번지,19961122,1,0,6.11,경량철골구조,철골조,동물및식물관련시설,0,1996,36.03428211,128.7895334,3,0,0,5,3,2,385.1043267,1448.802227,5,2,20
경상북도 영천시 신녕면 완전리 914-8번지,20190829,1,0,3.78,강파이프구조,강파이프구조,동물및식물관련시설,0,2019,36.03428211,128.7895334,1,0,0,5,3,2,385.1043267,1448.802227,5,2,18
경상북도 영천시 신녕면 완전리 919-1번지,19930609,1,0,0,강파이프구조,파이프조,창고시설,0,1993,36.03421735,128.7886984,4,0,0,5,8,2,387.0520911,1405.479845,5,2,26
경상북도 영천시 신녕면 완전리 919-2번지,1965,1,0,0,일반목구조,목조,단독주택,0,1965,36.0336636,128.7890083,5,0,0,5,2,5,448.8006384,1470.883933,5,2,24
경상북도 영천시 신녕면 완전리 935-2번지,1940,1,0,0,일반목구조,목조,단독주택,0,1940,36.032976,128.7896223,5,0,0,5,2,5,529.886816,1565.089472,5,2,24
경상북도 영천시 신녕면 완전리 937-6번지,1956,1,0,0,일반목구조,목조,단독주택,0,1956,36.03164003,128.7898281,5,0,0,5,2,5,678.660836,1694.741434,5,2,24
경상북도 영천시 신녕면 완전리 937-6번지,1971,1,0,0,블록구조,조적(블럭)조,창고시설,0,1971,36.03164003,128.7898281,5,0,0,5,8,4,678.660836,1694.741434,5,2,29
경상북도 영천시 신녕면 완전리 937-6번지,1961,1,0,0,블록구조,조적(블럭)조,창고시설,0,1961,36.03164003,128.7898281,5,0,0,5,8,4,678.660836,1694.741434,5,2,29
경상북도 영천시 신녕면 완전리 937-6번지,1974,1,0,0,블록구조,조적(블럭)조,단독주택,0,1974,36.03164003,128.7898281,5,0,0,5,2,4,678.660836,1694.741434,5,2,23
경상북도 영천시 신녕면 완전리 974-5번지,1955,1,0,0,일반목구조,목조,단독주택,0,1955,36.03755717,128.7869032,5,0,0,5,2,5,172.9071344,1021.793828,5,2,24
경상북도 영천시 신녕면 신덕리 18-1번지,1969,1,0,0,블록구조,시멘트블럭조,단독주택,0,1969,36.02384652,128.8108696,5,0,0,5,2,4,1107.969807,3652.067214,5,3,24
경상북도 영천시 신녕면 신덕리 24번지,20080415,1,0,4.2,경량철골구조,강파이프구조,동물및식물관련시설,0,2008,36.02349709,128.8100153,2,0,0,5,3,2,1126.291704,3616.098551,5,3,20
