일련번호,소화전 고유코드,모델구분,상태,위치명,위도,경도
1000019573,경산소방서 경산 진량 지상 117,소화용수시설 소화전(지상식),사용가,경북 경산시 진량읍 신제리 산1-3,35.870751,128.838085
1000019574,경산소방서 경산 진량 지상 118,소화용수시설 소화전(지상식),사용가,경북 경산시 진량읍 문천리 923,35.871099,128.84073
1000019575,경산소방서 경산 진량 지상 119,소화용수시설 소화전(지상식),사용가,경북 경산시 진량읍 문천리 920,35.871505,128.843897
1000004028,경산소방서 경산 하양 지상 001,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 청천리 466-5,35.88019943,128.7660065
1000009085,경산소방서 경산 하양 지상 002,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 청천리 526-1,35.88050461,128.7671967
1000004009,경산소방서 경산 하양 지상 003,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 남하리 777-171,35.88454819,128.7737427
1000003971,경산소방서 경산 하양 지상 004,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 남하리 108 ,35.8897934,128.7788239
1000004019,경산소방서 경산 하양 지상 005,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 은호리 84,35.90027618,128.7879181
1000009086,경산소방서 경산 하양 지상 006,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 환상리 501-1,35.87355804,128.7806396
1000009090,경산소방서 경산 하양 지상 007,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 환상리 205-6,35.88299942,128.7893066
1000009087,경산소방서 경산 하양 지상 008,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 환상리 280-11,35.88516617,128.7910919
1000009088,경산소방서 경산 하양 지상 009,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 대조리 859-8,35.88936615,128.7949829
1000004018,경산소방서 경산 하양 지상 010,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 부호리 193,35.90060043,128.8020325
1000004033,경산소방서 경산 하양 지상 011,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 402-1 ,35.91143799,128.8223267
1000004034,경산소방서 경산 하양 지상 012,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 407-6 ,35.90946198,128.8217163
1000004035,경산소방서 경산 하양 지상 013,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 408-1 ,35.90872955,128.819046
1000004036,경산소방서 경산 하양 지상 014,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 409-6,35.90805817,128.816803
1000004029,경산소방서 경산 하양 지상 015,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 392-1,35.91052246,128.8261108
1000004030,경산소방서 경산 하양 지상 016,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 392-1,35.91100693,128.8272858
1000004031,경산소방서 경산 하양 지상 017,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 391-1 ,35.91206741,128.8249817
1000004032,경산소방서 경산 하양 지상 018,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 391-8 ,35.91135025,128.8237457
1000003976,경산소방서 경산 하양 지상 019,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 4-173,35.91296005,128.8230743
1000003975,경산소방서 경산 하양 지상 020,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 4-115,35.91360092,128.8215485
1000012555,경산소방서 경산 하양 지상 021,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 4-115,35.91352081,128.8215027
1000012556,경산소방서 경산 하양 지상 022,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 135-160,35.91295624,128.8201599
1000012558,경산소방서 경산 하양 지상 023,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 116-171,35.91260147,128.8185883
1000004017,경산소방서 경산 하양 지상 024,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 133-2,35.91225433,128.8201599
1000004003,경산소방서 경산 하양 지상 025,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 116-171,35.91202545,128.8179779
1000011836,경산소방서 경산 하양 지상 026,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 116-386,35.91096115,128.8163605
1000003972,경산소방서 경산 하양 지상 027,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 116-247,35.91075897,128.815506
1000003994,경산소방서 경산 하양 지상 028,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 131-137,35.91017151,128.8135986
1000004014,경산소방서 경산 하양 지상 029,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 237-1,35.90787506,128.8117981
1000003986,경산소방서 경산 하양 지상 030,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 동서리 752-2,35.91501617,128.8258514
1000004015,경산소방서 경산 하양 지상 031,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 동서리 750-8 ,35.91570663,128.8235931
1000012265,경산소방서 경산 하양 지상 032,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 35-13 ,35.91506577,128.8212585
1000003989,경산소방서 경산 하양 지상 033,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 35-89 ,35.9152832,128.8201141
1000012257,경산소방서 경산 하양 지상 034,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 35-35 ,35.91543198,128.8193359
1000003988,경산소방서 경산 하양 지상 035,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 35-10 ,35.91550837,128.8189923
1000004004,경산소방서 경산 하양 지상 036,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 35-65 ,35.91563034,128.8201447
1000012258,경산소방서 경산 하양 지상 037,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 35-4 ,35.91558075,128.819931
1000003974,경산소방서 경산 하양 지상 038,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 19-2 ,35.91373825,128.818985
1000003973,경산소방서 경산 하양 지상 039,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 114-2 ,35.91233826,128.8173676
1000003983,경산소방서 경산 하양 지상 040,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 금락리 53-1,35.91521072,128.817276
1000003982,경산소방서 경산 하양 지상 041,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 도리리 112-123 ,35.9171257,128.8152771
1000017827,경산소방서 경산 하양 지상 042,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 양지리 297,35.91910934,128.812027
1000004026,경산소방서 경산 하양 지상 043,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 양지리 162-3 ,35.92348099,128.8037109
1000011153,경산소방서 경산 하양 지상 044,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 동서리 629-4,35.91779709,128.8175659
1000012263,경산소방서 경산 하양 지상 045,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 동서리 630-6 ,35.91755295,128.8184204
1000003979,경산소방서 경산 하양 지상 046,소화용수시설 소화전(지상식),철거,경상북도 경산시 하양읍 동서리 591-53,35.9169426,128.8203888
1000011154,경산소방서 경산 하양 지상 047,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 동서리 580,35.91761398,128.820755
1000004013,경산소방서 경산 하양 지상 048,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 동서리 564-7 ,35.91776657,128.8221893
1000003981,경산소방서 경산 하양 지상 049,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 동서리 614-1 ,35.9192009,128.8208313
1000003991,경산소방서 경산 하양 지상 050,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 동서리 618-1,35.91879654,128.8197327
1000009111,경산소방서 경산 하양 지상 051,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 동서리 430 ,35.92391205,128.8238983
1000004027,경산소방서 경산 하양 지상 052,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 교리 106-1 ,35.92751694,128.8150024
1000012559,경산소방서 경산 하양 지상 053,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 한사리 524-9,35.9254837,128.8228149
1000004021,경산소방서 경산 하양 지상 054,소화용수시설 소화전(지상식),사용가,경북 경산시 하양읍 대곡리 540-10,35.92502594,128.7648315
1000003978,경산소방서 경산 하양 지상 055,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 동서리 1105 ,35.9173851,128.8276825
1000003977,경산소방서 경산 하양 지상 056,소화용수시설 소화전(지상식),사용가,경상북도 경산시 하양읍 동서리 559-2,35.91693115,128.8229675
1000011224,경산소방서 경산 하양 지상 057,소화용수시설 소화전(지상식),사용가,경상북도 경산시 와촌면 계당리 802-12 ,35.91962814,128.8496246
1000004007,경산소방서 경산 하양 지상 058,소화용수시설 소화전(지상식),사용가,경상북도 경산시 와촌면 계당리 790 ,35.92237854,128.8483124
1000011156,경산소방서 경산 하양 지상 059,소화용수시설 소화전(지상식),사용가,경상북도 경산시 와촌면 용천리 881 ,35.92302704,128.8409576
1000004001,경산소방서 경산 하양 지상 060,소화용수시설 소화전(지상식),사용가,경상북도 경산시 와촌면 상암리 519 ,35.94065094,128.8443909
1000011157,경산소방서 경산 하양 지상 061,소화용수시설 소화전(지상식),사용가,경상북도 경산시 와촌면 덕촌리 249,35.9446373,128.8356934
1000011227,경산소방서 경산 하양 지상 062,소화용수시설 소화전(지상식),사용가,경상북도 경산시 와촌면 덕촌리 57-1 ,35.94634247,128.8362122
1000003998,경산소방서 경산 하양 지상 063,소화용수시설 소화전(지상식),사용가,경상북도 경산시 와촌면 소월리 22 ,35.94664764,128.8360748
1000011159,경산소방서 경산 하양 지상 064,소화용수시설 소화전(지상식),사용가,경상북도 경산시 와촌면 덕촌리 42 ,35.94802475,128.8366852
1000011161,경산소방서 경산 하양 지상 065,소화용수시설 소화전(지상식),사용가,경상북도 경산시 와촌면 동강리 97-1 ,35.95029068,128.8364868
1000011162,경산소방서 경산 하양 지상 066,소화용수시설 소화전(지상식),사용가,경상북도 경산시 와촌면 소월리 955 ,35.96193695,128.8202362
1000011229,경산소방서 경산 하양 지상 067,소화용수시설 소화전(지상식),사용가,경상북도 경산시 와촌면 대동리 289-27 ,35.97226715,128.8050842
1000011230,경산소방서 경산 하양 지상 068,소화용수시설 소화전(지상식),사용가,경상북도 경산시 와촌면 대동리 554,35.97973482,128.7938222
1000011163,경산소방서 경산 하양 지상 069,소화용수시설 소화전(지상식),사용가,경상북도 경산시 와촌면 대한리 45,35.96221161,128.7912903
